
 num     #instances         #bytes  class name
 458:            43           2064  sun.util.locale.LocaleObjectCache$CacheEntry
 459:            85           2040  org.springframework.core.io.UrlResource
 460:           127           2032  com.alibaba.druid.proxy.jdbc.JdbcParameterInt
 461:            50           2000  java.util.HashMap$KeyIterator
 462:            50           2000  org.springframework.beans.factory.config.ConstructorArgumentValues$ValueHolder
 463:           124           1984  com.fasterxml.jackson.databind.introspect.AnnotatedMethodMap
 464:             5           1960  com.hazelcast.util.executor.StripedExecutor$Worker
 465:            81           1944  java.util.concurrent.ConcurrentLinkedQueue
 466:            81           1944  org.springframework.aop.framework.InterceptorAndDynamicMethodMatcher
 467:            22           1936  org.aspectj.weaver.reflect.Java15ReflectionBasedReferenceTypeDelegate
 468:           121           1936  sun.security.x509.SerialNumber
 469:            60           1920  com.hazelcast.util.ConcurrentReferenceHashMap$HashEntry
 470:            30           1920  java.text.DateFormatSymbols
 471:            30           1920  java.text.DecimalFormatSymbols
 472:            48           1920  javassist.bytecode.FieldInfo
 473:            12           1920  org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader$ConfigurationClassBeanDefinition
 474:            60           1920  sun.reflect.annotation.AnnotationType
 475:            34           1904  org.apache.ibatis.mapping.ResultMap
 476:            79           1896  com.alibaba.dubbo.remoting.zookeeper.zkclient.ZkclientZookeeperClient$2
 477:            79           1896  java.lang.ThreadLocal$ThreadLocalMap
 478:            79           1896  org.apache.ibatis.builder.StaticSqlSource
 479:           117           1872  com.hazelcast.logging.StandardLoggerFactory$StandardLogger
 480:            78           1872  java.net.Inet4Address
 481:            18           1872  org.springframework.beans.factory.support.GenericBeanDefinition
 482:            26           1872  sun.nio.ch.EPollArrayWrapper
 483:            26           1872  sun.nio.ch.EPollSelectorImpl
 484:            29           1856  java.text.SimpleDateFormat
 485:            23           1840  java.util.concurrent.ScheduledThreadPoolExecutor
 486:            76           1824  com.fasterxml.jackson.databind.util.LRUMap
 487:            76           1824  org.springframework.core.convert.TypeDescriptor
 488:           113           1808  sun.reflect.BootstrapConstructorAccessorImpl
 489:            56           1792  java.lang.StringCoding$StringEncoder
 490:            74           1776  com.hazelcast.internal.metrics.impl.ProbeInstance
 491:           111           1776  sun.security.x509.CertificateAlgorithmId
 492:           111           1776  sun.security.x509.CertificateSerialNumber
 493:           111           1776  sun.security.x509.CertificateVersion
 494:           111           1776  sun.security.x509.CertificateX509Key
 495:            13           1768  org.jboss.netty.channel.socket.nio.NioClientSocketChannel
 496:            44           1760  ch.qos.logback.core.status.InfoStatus
 497:            44           1760  sun.misc.Cleaner
 498:            73           1752  org.jboss.resteasy.core.registry.SegmentNode
 499:           109           1744  org.apache.ibatis.logging.slf4j.Slf4jImpl
 500:           109           1744  org.apache.ibatis.logging.slf4j.Slf4jLocationAwareLoggerImpl
 501:             3           1728  com.aliyun.openservices.shade.io.netty.util.internal.shaded.org.jctools.queues.MpscChunkedArrayQueue
 502:            72           1728  org.springframework.core.convert.converter.GenericConverter$ConvertiblePair
 503:           107           1712  com.sun.proxy.$Proxy35
 504:            53           1696  java.security.spec.EllipticCurve
 505:            53           1696  java.util.regex.Pattern$Branch
 506:            70           1680  com.fasterxml.jackson.databind.ser.impl.PropertySerializerMap$TypeAndSerializer
 507:            42           1680  java.lang.reflect.Parameter
 508:            70           1672  [Ljavax.ws.rs.core.MediaType;
 509:            52           1664  ch.qos.logback.core.joran.event.EndEvent
 510:            69           1656  [Ljavax.ws.rs.container.ContainerRequestFilter;
 511:            69           1656  com.hazelcast.client.impl.protocol.codec.MapMessageType
 512:             4           1648  [Ljava.lang.Thread;
 513:            69           1648  [Lorg.jboss.resteasy.core.ValueInjector;
 514:            68           1632  [Ljavax.ws.rs.container.ContainerResponseFilter;
 515:            68           1632  [Ljavax.ws.rs.ext.ReaderInterceptor;
 516:            68           1632  [Ljavax.ws.rs.ext.WriterInterceptor;
 517:            68           1632  [Lorg.jboss.resteasy.spi.metadata.MethodParameter;
 518:            51           1632  javassist.bytecode.ConstPool
 519:            34           1632  org.aspectj.weaver.UnresolvedType
 520:           101           1616  com.alibaba.dubbo.common.utils.Holder
 521:            25           1600  com.alibaba.dubbo.common.extension.ExtensionLoader
 522:            20           1600  com.alibaba.dubbo.registry.integration.RegistryDirectory
 523:            50           1600  com.hazelcast.util.ConcurrentReferenceHashMap$WeakKeyReference
 524:            40           1600  sun.management.DiagnosticCommandArgumentInfo
 525:             3           1584  [Ljava.util.TimerTask;
 526:            22           1584  com.fasterxml.jackson.core.sym.BytesToNameCanonicalizer
 527:            22           1584  com.fasterxml.jackson.databind.deser.DefaultDeserializationContext$Impl
 528:            22           1584  com.fasterxml.jackson.databind.ser.DefaultSerializerProvider$Impl
 529:            18           1584  org.aspectj.weaver.ResolvedType$Primitive
 530:            98           1568  org.apache.ibatis.executor.keygen.NoKeyGenerator
 531:            65           1560  java.security.spec.ECPoint
 532:            39           1560  org.jboss.netty.channel.DefaultChannelPipeline$DefaultChannelHandlerContext
 533:            32           1536  com.fasterxml.jackson.core.json.JsonWriteContext
 534:            96           1536  com.hazelcast.util.executor.CachedExecutorServiceDelegate$Worker
 535:            48           1536  com.ruubypay.db.model.ItpcsICBCErrorCode
 536:            32           1536  com.sun.org.apache.xerces.internal.impl.dv.xs.DecimalDV$XDecimal
 537:            48           1536  com.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr
 538:            96           1536  java.util.concurrent.atomic.AtomicReferenceArray
 539:            64           1536  javassist.bytecode.FieldrefInfo
 540:            47           1504  com.sun.org.apache.xerces.internal.util.SymbolHash
 541:            47           1504  java.util.Random
 542:            47           1504  org.springframework.expression.spel.standard.TokenKind
 543:            92           1472  java.net.InetSocketAddress
 544:            61           1464  com.fasterxml.jackson.databind.type.ClassKey
 545:            61           1464  javassist.bytecode.StringInfo
 546:            26           1456  org.apache.tomcat.util.res.StringManager$1
 547:            18           1440  com.aliyun.openservices.shade.com.alibaba.fastjson.util.FieldInfo
 548:            36           1440  java.math.BigDecimal
 549:            30           1440  java.time.temporal.ValueRange
 550:            45           1440  java.util.concurrent.atomic.AtomicLongFieldUpdater$CASUpdater
 551:            60           1440  org.apache.commons.logging.impl.SLF4JLocationAwareLog
 552:            60           1440  org.apache.ibatis.ognl.internal.Entry
 553:            59           1416  java.util.regex.Pattern$Ctype
 554:            16           1408  com.fasterxml.jackson.core.json.UTF8JsonGenerator
 555:            22           1408  com.fasterxml.jackson.databind.DeserializationConfig
 556:            22           1408  com.fasterxml.jackson.databind.ObjectMapper
 557:            22           1408  com.fasterxml.jackson.databind.SerializationConfig
 558:            35           1400  com.fasterxml.jackson.databind.type.CollectionType
 559:            87           1392  org.codehaus.jackson.map.introspect.AnnotationMap
 560:            15           1376  [Ljava.lang.Byte;
 561:             1           1376  [Lsun.misc.FDBigInteger;
 562:            43           1376  org.codehaus.jackson.map.introspect.AnnotatedMethod
 563:            53           1360  [Ljava.util.regex.Pattern$Node;
 564:            17           1360  java.net.URI
 565:            85           1360  java.util.concurrent.atomic.AtomicReference
 566:            42           1344  java.nio.DirectByteBuffer$Deallocator
 567:            42           1344  java.util.concurrent.ConcurrentHashMap$ForwardingNode
 568:            33           1320  sun.security.x509.AuthorityKeyIdentifierExtension
 569:            82           1312  [Lcom.hazelcast.spi.impl.executionservice.impl.CompletableFutureEntry;
 570:             9           1296  [Lorg.aspectj.apache.bcel.generic.Type;
 571:             3           1296  com.hazelcast.spi.impl.operationexecutor.impl.GenericOperationThread
 572:            54           1296  java.util.regex.Pattern$Start
 573:            23           1288  com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer
 574:            23           1288  com.fasterxml.jackson.databind.cfg.BaseSettings
 575:            39           1280  [Ljava.math.BigInteger;
 576:            80           1280  java.lang.ThreadLocal
